VolcanoNumber,VolcanoName,Country,PrimaryVolcanoType,ActivityEvidence,LastKnownEruption,Region,Subregion,Latitude,Longitude,Elevation,DominantRockType,TectonicSetting,,,Multiple
311120,Great Sitkin,United States,stratovolcano,Eruption Observed,1974 CE,Alaska,Aleutian Islands,52.076,-176.13,1740,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,false
311130,Kasatochi,United States,stratovolcano,Eruption Observed,2008 CE,Alaska,Aleutian Islands,52.177,-175.508,314,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),,,false
311140,Koniuji,United States,stratovolcano,Eruption Dated,1150 BCE,Alaska,Aleutian Islands,52.22,-175.13,273,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,false
311150,Sergief,United States,stratovolcano,Evidence Uncertain,Unknown,Alaska,Aleutian Islands,52.05,-174.95,560,No Data (checked),Subduction zone / Intermediate crust (15-25 km),,,false
311160,Atka,United States,stratovolcano,Eruption Observed,1812 CE,Alaska,Aleutian Islands,52.331,-174.139,1448,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),,,true
311161,Korovin,United States,stratovolcano,Eruption Observed,2007 CE,Alaska,Aleutian Islands,52.381,-174.166,1518,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,true
311180,Seguam,United States,stratovolcano,Eruption Observed,1993 CE,Alaska,Aleutian Islands,52.315,-172.51,1054,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,true
311190,Amukta,United States,stratovolcano,Eruption Observed,1997 CE,Alaska,Aleutian Islands,52.5,-171.252,1066,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,false
311200,Chagulak,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Aleutian Islands,52.577,-171.13,1142,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,false
311210,Yunaska,United States,shield,Eruption Observed,1937 CE,Alaska,Aleutian Islands,52.643,-170.629,550,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,false
311220,Herbert,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Aleutian Islands,52.742,-170.111,1280,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,false
311230,Carlisle,United States,stratovolcano,Eruption Observed,1828 CE,Alaska,Aleutian Islands,52.894,-170.054,1620,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,false
311240,Cleveland,United States,stratovolcano,Eruption Observed,2016 CE,Alaska,Aleutian Islands,52.825,-169.944,1730,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,false
311241,Tana,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Aleutian Islands,52.83,-169.77,1170,Rhyolite,Subduction zone / Intermediate crust (15-25 km),,,true
311250,Uliaga,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Aleutian Islands,53.065,-169.77,888,No Data (checked),Subduction zone / Intermediate crust (15-25 km),,,false
311260,Kagamil,United States,stratovolcano,Eruption Observed,1929 CE,Alaska,Aleutian Islands,52.974,-169.72,893,No Data (checked),Subduction zone / Intermediate crust (15-25 km),,,false
311270,Vsevidof,United States,stratovolcano,Eruption Observed,1878 CE,Alaska,Aleutian Islands,53.13,-168.693,2149,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,false
311280,Recheschnoi,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Aleutian Islands,53.157,-168.539,1984,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,false
311290,Okmok,United States,shield,Eruption Observed,2008 CE,Alaska,Aleutian Islands,53.43,-168.13,1073,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),,,false
311300,Bogoslof,United States,submarine,Eruption Observed,1992 CE,Alaska,Aleutian Islands,53.93,-168.03,150,Trachyandesite / Basaltic Trachyandesite,Subduction zone / Intermediate crust (15-25 km),,,false
311310,Makushin,United States,stratovolcano,Eruption Observed,1995 CE,Alaska,Aleutian Islands,53.891,-166.923,1800,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),,,false
311320,Akutan,United States,stratovolcano,Eruption Observed,1992 CE,Alaska,Aleutian Islands,54.134,-165.986,1303,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),,,false
311340,Westdahl,United States,stratovolcano?,Eruption Observed,1992 CE,Alaska,Aleutian Islands,54.518,-164.65,1654,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
311350,Fisher,United States,stratovolcano,Eruption Observed,1830 CE,Alaska,Aleutian Islands,54.65,-164.43,1112,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
311360,Shishaldin,United States,stratovolcano,Eruption Observed,2015 CE,Alaska,Aleutian Islands,54.756,-163.97,2857,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
311370,Isanotski,United States,stratovolcano,Evidence Uncertain,Unknown,Alaska,Aleutian Islands,54.765,-163.723,2446,No Data (checked),Subduction zone / Continental crust (>25 km),,,false
311380,Roundtop,United States,stratovolcano,Eruption Dated,7600 BCE,Alaska,Aleutian Islands,54.8,-163.589,1871,Rhyolite,Subduction zone / Continental crust (>25 km),,,false
311390,Amak,United States,stratovolcano,Eruption Observed,1796 CE,Alaska,Aleutian Islands,55.424,-163.149,488,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
311800,Adagdak,United States,stratovolcano,Unrest / Pleistocene,Unknown,Alaska,Aleutian Islands,51.988,-176.592,610,,Subduction zone / Intermediate crust (15-25 km),,,false
312010,Frosty,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Alaska Peninsula,55.067,-162.835,1728,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
312011,Dutton,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Alaska Peninsula,55.183,-162.276,1465,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312020,Emmons Lake,United States,caldera,Evidence Credible,Unknown,Alaska,Alaska Peninsula,55.341,-162.073,1436,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312030,Pavlof,United States,stratovolcano,Eruption Observed,2016 CE,Alaska,Alaska Peninsula,55.417,-161.894,2493,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312040,Pavlof Sister,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Alaska Peninsula,55.457,-161.854,2142,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
312050,Dana,United States,stratovolcano,Eruption Dated,1890 BCE,Alaska,Alaska Peninsula,55.641,-161.214,1354,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312051,Stepovak Bay 2,United States,pyroclastic-cone,Evidence Credible,Unknown,Alaska,Alaska Peninsula,55.913,-160.041,1323,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312052,Stepovak Bay 3,United States,pyroclastic-cone,Evidence Uncertain,Unknown,Alaska,Alaska Peninsula,55.929,-160.002,1555,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312053,Stepovak Bay 4,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Alaska Peninsula,55.954,-159.954,1557,No Data (checked),Subduction zone / Continental crust (>25 km),,,false
312060,Kupreanof,United States,stratovolcano,Eruption Observed,1987 CE,Alaska,Alaska Peninsula,56.011,-159.797,1895,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312070,Veniaminof,United States,stratovolcano,Eruption Observed,2013 CE,Alaska,Alaska Peninsula,56.17,-159.38,2507,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312080,Black Peak,United States,stratovolcano,Eruption Dated,1900 BCE,Alaska,Alaska Peninsula,56.552,-158.785,1032,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312090,Aniakchak,United States,caldera,Eruption Observed,1931 CE,Alaska,Alaska Peninsula,56.88,-158.17,1341,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312100,Yantarni,United States,stratovolcano,Eruption Dated,800 BCE,Alaska,Alaska Peninsula,57.019,-157.185,1345,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312110,Chiginagak,United States,stratovolcano,Eruption Observed,1998 CE,Alaska,Alaska Peninsula,57.135,-156.99,2221,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312120,Kialagvik,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Alaska Peninsula,57.203,-156.745,1677,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312130,Ugashik-Peulik,United States,stratovolcano,Eruption Observed,1814 CE,Alaska,Alaska Peninsula,57.751,-156.368,1474,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312131,Ukinrek Maars,United States,maar,Eruption Observed,1977 CE,Alaska,Alaska Peninsula,57.832,-156.51,91,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,true
312132,Unnamed,United States,lava-dome,Evidence Credible,Unknown,Alaska,Alaska Peninsula,57.87,-155.411,402,No Data (checked),Subduction zone / Continental crust (>25 km),,,false
312140,Martin,United States,stratovolcano,Eruption Dated,1953 CE,Alaska,Alaska Peninsula,58.172,-155.361,1863,Dacite,Subduction zone / Continental crust (>25 km),,,false
312150,Mageik,United States,stratovolcano,Eruption Dated,500 BCE,Alaska,Alaska Peninsula,58.195,-155.253,2165,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312160,Trident,United States,stratovolcano,Eruption Observed,1974 CE,Alaska,Alaska Peninsula,58.236,-155.1,1864,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312170,Katmai,United States,stratovolcano,Eruption Observed,1912 CE,Alaska,Alaska Peninsula,58.28,-154.963,2047,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312180,Novarupta,United States,caldera,Eruption Observed,1912 CE,Alaska,Alaska Peninsula,58.27,-155.157,841,Rhyolite,Subduction zone / Continental crust (>25 km),,,false
312190,Griggs,United States,stratovolcano,Eruption Dated,1790 BCE,Alaska,Alaska Peninsula,58.354,-155.092,2317,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312200,Snowy Mountain,United States,stratovolcano,Eruption Dated,1710 CE,Alaska,Alaska Peninsula,58.336,-154.682,2162,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
312210,Denison,United States,stratovolcano,Evidence Uncertain,Unknown,Alaska,Alaska Peninsula,58.418,-154.449,2287,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312220,Steller,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Alaska Peninsula,58.43,-154.4,2272,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312230,Kukak,United States,stratovolcano,Unrest / Holocene,Unknown,Alaska,Alaska Peninsula,58.453,-154.355,2043,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312250,Kaguyak,United States,lava-dome,Eruption Dated,3850 BCE,Alaska,Alaska Peninsula,58.608,-154.028,901,Dacite,Subduction zone / Continental crust (>25 km),,,true
312260,Fourpeaked,United States,stratovolcano,Eruption Observed,2006 CE,Alaska,Alaska Peninsula,58.77,-153.672,2105,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
312270,Douglas,United States,stratovolcano,Evidence Credible,Unknown,Alaska,Alaska Peninsula,58.855,-153.542,2140,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
313010,Augustine,United States,lava-dome,Eruption Observed,2006 CE,Alaska,Alaska (southwestern),59.363,-153.43,1252,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
313020,Iliamna,United States,stratovolcano,Eruption Observed,1876 CE,Alaska,Alaska (southwestern),60.032,-153.09,3053,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
313030,Redoubt,United States,stratovolcano,Eruption Observed,2009 CE,Alaska,Alaska (southwestern),60.485,-152.742,3108,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
313040,Spurr,United States,stratovolcano,Eruption Observed,1992 CE,Alaska,Alaska (southwestern),61.299,-152.251,3374,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
313050,Hayes,United States,stratovolcano,Eruption Dated,1200 CE,Alaska,Alaska (southwestern),61.64,-152.411,3034,Dacite,Subduction zone / Continental crust (>25 km),,,false
314010,St. Paul Island,United States,shield,Eruption Dated,1280 BCE,Alaska,Alaska (western),57.18,-170.3,203,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,false
314020,Nunivak Island,United States,shield,Evidence Credible,Unknown,Alaska,Alaska (western),60.02,-166.33,511,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
314030,Ingakslugwat Hills,United States,pyroclastic-cone,Evidence Credible,Unknown,Alaska,Alaska (western),61.43,-164.47,190,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,true
314040,St. Michael,United States,shield,Evidence Credible,Unknown,Alaska,Alaska (western),63.45,-162.12,715,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,true
314050,Kookooligit Mountains,United States,shield,Evidence Credible,Unknown,Alaska,Alaska (western),63.6,-170.43,673,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
314060,Imuruk Lake,United States,shield,Eruption Dated,300 CE,Alaska,Alaska (western),65.517,-163.45,610,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,true
315001,Buzzard Creek,United States,tuff-ring,Eruption Dated,1050 BCE,Alaska,Alaska (eastern),64.062,-148.433,830,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,true
315010,Sanford,United States,shield,Evidence Uncertain,Unknown,Alaska,Alaska (eastern),62.213,-144.13,4959,Andesite / Basaltic Andesite,Intraplate / Continental crust (>25 km),,,false
315020,Wrangell,United States,shield,Eruption Observed,2002 CE,Alaska,Alaska (eastern),62.006,-144.017,4278,Andesite / Basaltic Andesite,Intraplate / Continental crust (>25 km),,,false
315021,Gordon,United States,pyroclastic-cone,Evidence Credible,Unknown,Alaska,Alaska (eastern),62.13,-143.08,2755,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,true
315030,Churchill,United States,stratovolcano,Eruption Dated,847 CE,Alaska,Alaska (eastern),61.38,-141.75,5005,Dacite,Intraplate / Continental crust (>25 km),,,false
315040,Edgecumbe,United States,stratovolcano,Eruption Dated,2220 BCE,Alaska,Alaska (eastern),57.05,-135.75,970,Andesite / Basaltic Andesite,Intraplate / Continental crust (>25 km),,,true
315050,Duncan Canal,United States,volcanic-field,Evidence Credible,Unknown,Alaska,Alaska (eastern),56.5,-133.1,15,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
315060,Tlevak Strait-Suemez Is.,United States,volcanic-field,Evidence Credible,Unknown,Alaska,Alaska (eastern),55.25,-133.3,50,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
315070,Behm Canal-Rudyerd Bay,United States,pyroclastic-cone,Evidence Uncertain,Unknown,Alaska,Alaska (eastern),55.32,-131.05,500,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,true
320010,Fort Selkirk,Canada,volcanic-field,Evidence Uncertain,Unknown,Canada and Western USA,Canada,62.93,-137.38,1239,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,false
320020,Alligator Lake,Canada,volcanic-field,Evidence Credible,Unknown,Canada and Western USA,Canada,60.42,-135.42,2217,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
320030,Atlin Volcanic Field,Canada,pyroclastic-cone,Evidence Credible,Unknown,Canada and Western USA,Canada,59.68,-133.32,1880,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,true
320031,Tuya Volcanic Field,Canada,volcanic-field,Evidence Credible,Unknown,Canada and Western USA,Canada,59.37,-130.58,2123,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
320040,Heart Peaks,Canada,shield,Evidence Uncertain,Unknown,Canada and Western USA,Canada,58.6,-131.97,2012,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
320050,Level Mountain,Canada,shield,Evidence Uncertain,Unknown,Canada and Western USA,Canada,58.42,-131.35,2190,Trachyte / Trachydacite,Intraplate / Continental crust (>25 km),,,false
320060,Edziza,Canada,stratovolcano,Eruption Dated,950 CE,Canada and Western USA,Canada,57.72,-130.63,2786,Trachyte / Trachydacite,Intraplate / Continental crust (>25 km),,,false
320070,Spectrum Range,Canada,shield,Evidence Credible,Unknown,Canada and Western USA,Canada,57.43,-130.68,2430,Rhyolite,Intraplate / Continental crust (>25 km),,,false
320080,Hoodoo Mountain,Canada,subglacial,Eruption Dated,7050 BCE,Canada and Western USA,Canada,56.78,-131.28,1850,Phonolite,Intraplate / Continental crust (>25 km),,,false
320090,Iskut-Unuk River Cones,Canada,pyroclastic-cone,Eruption Dated,1800 CE,Canada and Western USA,Canada,56.58,-130.55,1880,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,true
320100,Tseax River Cone,Canada,pyroclastic-cone,Eruption Dated,1690 CE,Canada and Western USA,Canada,55.12,-128.9,609,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
320110,Crow Lagoon,Canada,pyroclastic-cone,Evidence Credible,Unknown,Canada and Western USA,Canada,54.7,-130.23,335,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
320120,Milbanke Sound Group,Canada,pyroclastic-cone,Evidence Credible,Unknown,Canada and Western USA,Canada,52.5,-128.73,335,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,true
320140,Nazko,Canada,pyroclastic-cone,Eruption Dated,5220 BCE,Canada and Western USA,Canada,52.928,-123.732,1238,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,true
320150,Wells Gray-Clearwater,Canada,pyroclastic-cone,Eruption Dated,1550 CE,Canada and Western USA,Canada,52.33,-120.57,2576,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,true
320160,Silverthrone,Canada,caldera,Evidence Credible,Unknown,Canada and Western USA,Canada,51.43,-126.3,3160,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
320170,Bridge River Cones,Canada,volcanic-field,Evidence Credible,Unknown,Canada and Western USA,Canada,50.8,-123.4,2500,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
320180,Meager,Canada,complex,Eruption Dated,410 BCE,Canada and Western USA,Canada,50.63,-123.5,2680,Dacite,Subduction zone / Continental crust (>25 km),,,false
